school_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific_islander,student_count_multi,student_count_hawaiian_pacific_islander,student_count_ethnicity_not_available,title_1_eligible,preschool_inclusive,preschool_instructional,significantly_modified,hard_of_hearing,visual_impairments,transportation_bus,transportation_el,transportation_metra,average_act_school,mean_act,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,overall_rating,rating_status,school_year,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,closed_for_enrollment_date,school_latitude,school_longitude,zip,multisensory,transition,year_start,pct_low_income,pct_special_ed,pct_english_learners,pct_black,pct_hispanic,pct_white,pct_asian,high_risk
610227,WHITNEY,Eli Whitney Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",594,495,46,297,1,588,5,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 7,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.84008,-87.725546,60623.0,Unknown,Unknown,2021.0,83.33333333333334,7.744107744107744,50.0,0.16835016835016833,98.98989898989899,0.8417508417508417,0.0,1
400080,ACERO - TORRES,Acero Charter Schools - PFC Omar E. Torres,ES,False,True,True,False,"K,1,2,3,4,5,6,7,8",K-8,529,438,70,320,6,520,2,0,0,0,0.0,1,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"47, 53A",Orange,Unknown,,,59.75,67.2,81.1,78.9,Level 1,NOT APPLICABLE,2021-22,Charter,False,False,False,False,2008-07-01T00:00:00.000,Unknown,41.8082,-87.73045,60632.0,Unknown,Unknown,2021.0,82.79773156899812,13.23251417769376,60.49149338374291,1.1342155009451798,98.29867674858222,0.3780718336483932,0.0,1
609827,BURNSIDE,Burnside Elementary Scholastic Academy,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",308,228,56,1,302,5,0,0,0,0,0.0,1,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Metra Electric District (ME),,,59.75,67.2,81.1,78.9,Level 2+,GOOD STANDING,2021-22,Network 12,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.728481,-87.607435,60619.0,Unknown,Unknown,2021.0,74.02597402597402,18.181818181818183,0.3246753246753247,98.05194805194806,1.6233766233766231,0.0,0.0,1
609789,BARRY,John Barry Elementary School,ES,False,False,True,True,"PK,K,1,2,3,4,5,6","PK,K-6",440,334,70,267,16,411,8,2,3,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,76,Blue,Unknown,,,59.75,67.2,81.1,78.9,Level 2+,GOOD STANDING,2021-22,Network 4,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.932511,-87.739388,60641.0,Unknown,Unknown,2021.0,75.9090909090909,15.909090909090908,60.68181818181818,3.6363636363636362,93.4090909090909,1.8181818181818181,0.45454545454545453,1
609935,GALLISTEL,Matthew Gallistel Elementary Language Academy,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",618,504,78,211,43,566,6,0,3,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 13,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.706801,-87.535175,60617.0,Unknown,Unknown,2021.0,81.55339805825243,12.62135922330097,34.14239482200647,6.957928802588997,91.58576051779936,0.9708737864077669,0.0,1
610249,TALMAN,Talman Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",343,272,70,190,5,330,5,1,1,0,0.0,1,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"49, 55, 94",Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1+,GOOD STANDING,2021-22,ISP,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.794048,-87.690261,60632.0,Unknown,Unknown,2021.0,79.30029154518951,20.408163265306122,55.39358600583091,1.4577259475218658,96.20991253644316,1.4577259475218658,0.2915451895043732,1
610589,SOR JUANA,Sor Juana Ines de la Cruz ES,ES,False,False,True,True,"PK,K,1,2,3,4,5","PK,K-5",395,170,27,97,12,356,22,2,1,0,0.0,0,0.0,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Inability to Rate,GOOD STANDING,2021-22,Network 8,True,False,True,False,2018-06-29T00:00:00.000,Unknown,41.789597,-87.72638,60629.0,Unknown,Unknown,2021.0,43.037974683544306,6.8354430379746836,24.556962025316455,3.0379746835443036,90.12658227848101,5.5696202531645564,0.5063291139240507,1
610256,ROBINSON,Jackie Robinson Elementary School,ES,False,False,True,True,"PK,K,1,2,3","PK,K-3",111,76,12,1,106,3,1,0,0,0,0.0,0,0.0,1.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,43,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 2,PROVISIONAL SUPPORT,2021-22,Network 9,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.817349,-87.599067,60653.0,Unknown,Unknown,2021.0,68.46846846846847,10.81081081081081,0.9009009009009009,95.4954954954955,2.7027027027027026,0.9009009009009009,0.0,1
609809,BRENTANO,Lorenz Brentano Math & Science Academy ES,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",690,259,67,76,33,347,247,10,1,0,0.0,49,2.0,1.0,True,True,Unknown,Unknown,Unknown,Unknown,52,Blue,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 4,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.930966,-87.696294,60647.0,Unknown,Unknown,2021.0,37.53623188405797,9.710144927536232,11.014492753623188,4.782608695652174,50.289855072463766,35.79710144927537,1.4492753623188406,1
610163,STOCK,Frederick Stock Elementary School,ES,False,False,False,True,PK,PK,236,25,96,36,2,61,145,17,0,0,0.0,7,0.0,4.0,False,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Inability to Rate,GOOD STANDING,2021-22,Network 1,False,False,False,False,2004-09-01T00:00:00.000,Unknown,42.016892,-87.814195,60631.0,Unknown,Unknown,2021.0,10.59322033898305,40.67796610169492,15.254237288135593,0.847457627118644,25.847457627118644,61.440677966101696,7.203389830508475,1
609839,CARROLL,Carroll-Rosenwald Specialty Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",415,305,71,22,343,61,7,0,1,0,0.0,3,0.0,0.0,True,True,Unknown,Unknown,Unknown,Unknown,"52A, 79",Unknown,SouthWest Service (SWS),,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 10,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.742517,-87.696012,60652.0,Unknown,Unknown,2021.0,73.49397590361446,17.10843373493976,5.301204819277109,82.65060240963855,14.698795180722893,1.6867469879518073,0.0,1
610092,NASH,Henry H Nash Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",231,182,29,10,196,33,0,1,0,0,0.0,1,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"54, 66",Brown,Unknown,,,59.75,67.2,81.1,78.9,Level 3,INTENSIVE SUPPORT,2021-22,Network 3,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.89181,-87.747936,60644.0,Unknown,Unknown,2021.0,78.78787878787878,12.554112554112553,4.329004329004329,84.84848484848484,14.285714285714285,0.0,0.4329004329004329,1
610157,SAWYER,Sidney Sawyer Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",1011,870,114,441,1,980,18,2,6,0,0.0,4,0.0,0.0,True,True,Unknown,Unknown,Unknown,Unknown,"51, 52, 52A",Orange,Unknown,,,59.75,67.2,81.1,78.9,Level 2+,GOOD STANDING,2021-22,Network 8,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.797498,-87.705006,60632.0,Unknown,Unknown,2021.0,86.05341246290801,11.275964391691394,43.62017804154303,0.09891196834817012,96.93372898120673,1.7804154302670623,0.19782393669634024,1
609772,ADDAMS,Jane Addams Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",552,400,59,225,17,517,18,0,0,0,0.0,0,0.0,0.0,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,ISP,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.698739,-87.532976,60617.0,Unknown,Unknown,2021.0,72.46376811594203,10.68840579710145,40.76086956521739,3.0797101449275366,93.65942028985508,3.260869565217391,0.0,1
610047,MADISON,James Madison Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",172,140,15,0,165,6,0,0,0,0,0.0,1,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"28, X28, 30, 75",Red,Metra Electric District (ME),,,59.75,67.2,81.1,78.9,Level 2+,PROVISIONAL SUPPORT,2021-22,Network 12,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.759548,-87.590712,60619.0,Unknown,Unknown,2021.0,81.3953488372093,8.720930232558139,0.0,95.93023255813954,3.488372093023256,0.0,0.0,1
610015,JUNGMAN,Joseph Jungman Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",284,188,92,110,68,178,29,6,1,0,0.0,1,1.0,0.0,True,True,Unknown,Unknown,Unknown,Unknown,"8, 18, 62",Unknown,BNSF Railway (BNSF),,,59.75,67.2,81.1,78.9,Level 2+,GOOD STANDING,2021-22,ISP,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.858065,-87.652302,60608.0,Unknown,Unknown,2021.0,66.19718309859155,32.3943661971831,38.732394366197184,23.943661971830984,62.676056338028175,10.211267605633804,2.112676056338028,1
609945,GOUDY,William C. Goudy Technology Academy,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",563,405,70,241,180,144,37,168,2,0,0.0,22,1.0,9.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"36, 151",Red,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 2,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.975817,-87.657912,60640.0,Unknown,Unknown,2021.0,71.93605683836589,12.433392539964476,42.80639431616341,31.97158081705151,25.57726465364121,6.571936056838366,29.84014209591474,1
609779,ARMSTRONG G,George Armstrong International Studies ES,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",1253,952,148,554,348,473,110,280,7,0,0.0,35,0.0,0.0,True,True,Unknown,Unknown,Unknown,Unknown,96,Red,Union Pacific North (UP-N),,,59.75,67.2,81.1,78.9,Level 1+,GOOD STANDING,2021-22,ISP,True,False,True,False,2004-09-01T00:00:00.000,Unknown,42.01015,-87.684442,60645.0,Unknown,Unknown,2021.0,75.97765363128491,11.811652035115722,44.21388667198723,27.773343974461294,37.749401436552276,8.778930566640064,22.3463687150838,1
400028,CICS - PRAIRIE,CICS - Prairie,ES,False,True,True,False,"K,1,2,3,4,5,6,7,8",K-8,400,322,48,81,263,134,2,0,1,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 2,NOT APPLICABLE,2021-22,Charter,False,False,False,False,2004-09-01T00:00:00.000,Unknown,41.684433,-87.616888,60628.0,Unknown,Unknown,2021.0,80.5,12.0,20.25,65.75,33.5,0.5,0.0,1
610563,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,True,False,False,False,"9,10,11,12",9-12,1003,920,94,293,17,961,5,15,5,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"47, 48, 49",Orange,Unknown,,,84.0,67.2,97.3,78.9,Level 1,GOOD STANDING,2021-22,ISP,True,False,False,True,2013-07-01T00:00:00.000,Unknown,41.808413,-87.677541,60609.0,Unknown,Unknown,2021.0,91.72482552342971,9.371884346959122,29.212362911266197,1.694915254237288,95.81256231306082,0.4985044865403789,1.4955134596211366,0
610339,STAGG,Amos Alonzo Stagg Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",385,304,67,10,358,21,0,4,1,0,0.0,1,0.0,0.0,True,True,True,Unknown,Unknown,Unknown,"8, 44, 75",Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 11,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.758925,-87.649217,60621.0,Unknown,Unknown,2021.0,78.96103896103897,17.402597402597404,2.5974025974025974,92.98701298701299,5.454545454545454,0.0,1.0389610389610389,1
610368,HUGHES L,Langston Hughes Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",461,322,125,11,428,27,1,0,0,0,0.0,4,1.0,0.0,True,True,True,Unknown,Unknown,Unknown,103,Red,Unknown,,,59.75,67.2,81.1,78.9,Level 2,INTENSIVE SUPPORT,2021-22,Network 13,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.705342,-87.629869,60628.0,Unknown,Unknown,2021.0,69.84815618221259,27.114967462039047,2.386117136659436,92.84164859002169,5.856832971800434,0.21691973969631237,0.0,1
400134,YCCS - ADDAMS,YCCS-Jane Addams Alternative HS,HS,True,False,False,False,"9,10,11,12",9-12,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"18, 8, 21",Orange,Unknown,,,24.8,67.2,81.1,78.9,Level 1+,NOT APPLICABLE,2021-22,Options,False,False,False,False,2012-07-01T00:00:00.000,2022-07-01T00:00:00.000,41.857208,-87.644888,60616.0,Unknown,Unknown,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
609849,CASSELL,George F Cassell Elementary School,ES,False,True,True,False,"K,1,2,3,4,5,6,7,8",K-8,350,64,96,19,23,82,233,3,1,0,0.0,8,0.0,0.0,False,Unknown,Unknown,Unknown,Unknown,Unknown,52A,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1+,GOOD STANDING,2021-22,ISP,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.687347,-87.703215,60655.0,Unknown,Unknown,2021.0,18.285714285714285,27.42857142857143,5.428571428571429,6.571428571428571,23.42857142857143,66.57142857142857,0.8571428571428572,1
610010,JAHN,Friedrich L. Jahn Elementary of the Fine Arts,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",295,125,59,50,46,126,91,11,0,0,0.0,20,0.0,1.0,True,True,Unknown,Unknown,Unknown,Unknown,77,Brown,Unknown,,,59.75,67.2,81.1,78.9,Level 2,PROVISIONAL SUPPORT,2021-22,Network 4,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.939247,-87.67581,60657.0,Unknown,Unknown,2021.0,42.3728813559322,20.0,16.94915254237288,15.593220338983052,42.71186440677966,30.847457627118647,3.728813559322034,1
610192,STOWE,Harriet Beecher Stowe Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",552,448,93,270,51,483,10,3,1,0,0.0,4,0.0,0.0,True,True,Unknown,Unknown,Unknown,Unknown,"72, 82",Blue,Unknown,,,59.75,67.2,81.1,78.9,Level 2+,GOOD STANDING,2021-22,Network 5,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.911938,-87.713318,60647.0,Unknown,Unknown,2021.0,81.15942028985508,16.847826086956523,48.91304347826087,9.239130434782608,87.5,1.8115942028985508,0.5434782608695652,1
610299,KING ES,Dr. Martin L. King Jr Academy of Social Justice,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",235,208,25,2,226,6,1,0,1,0,0.0,1,0.0,0.0,True,True,Unknown,Unknown,Unknown,Unknown,"8, 67",Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 11,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.765335,-87.641335,60621.0,Unknown,Unknown,2021.0,88.51063829787233,10.638297872340425,0.851063829787234,96.17021276595744,2.553191489361702,0.425531914893617,0.0,1
609996,HOLDEN,Charles N Holden Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",394,285,45,90,43,208,68,66,0,0,0.0,9,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"8, 62","Orange, Red",Unknown,,,59.75,67.2,81.1,78.9,Level 1+,GOOD STANDING,2021-22,ISP,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.838027,-87.653792,60608.0,Unknown,Unknown,2021.0,72.33502538071066,11.421319796954315,22.84263959390863,10.913705583756345,52.79187817258884,17.258883248730964,16.751269035532996,1
610572,SAFE ACHIEVE ES,Safe Achieve Academy Elementary,ES,False,True,True,False,"4,5,6,7,8",4-8,2,2,1,0,2,0,0,0,0,0,0.0,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1+,NOT APPLICABLE,2021-22,Options,False,False,False,False,2013-07-01T00:00:00.000,Unknown,41.753117,-87.550513,60649.0,Unknown,Unknown,2021.0,100.0,50.0,0.0,100.0,0.0,0.0,0.0,1
610090,MURRAY,Phillip Murray Elementary Language Academy,ES,False,True,True,False,"K,1,2,3,4,5,6,7,8",K-8,450,261,59,4,401,13,11,2,1,0,0.0,15,0.0,7.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"55, 172",Green,Metra Electric District (ME),,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 9,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.798535,-87.59334,60615.0,Unknown,Unknown,2021.0,57.99999999999999,13.111111111111112,0.8888888888888888,89.11111111111111,2.888888888888889,2.4444444444444446,0.4444444444444444,1
609910,FALCONER,Laughlin Falconer Elementary School,ES,False,False,True,True,"PK,K,1,2,3,4,5,6","PK,K-6",879,703,160,337,13,828,25,9,1,0,0.0,3,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,54,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 3,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.935785,-87.749331,60641.0,Unknown,Unknown,2021.0,79.97724687144482,18.20250284414107,38.33902161547213,1.4789533560864618,94.19795221843003,2.844141069397042,1.023890784982935,1
400051,NOBLE - NOBLE HS,Noble - Noble College Prep,HS,True,False,False,False,"9,10,11,12",9-12,663,521,104,133,101,532,9,12,1,0,0.0,6,0.0,2.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"9, 56, 70",Blue,Unknown,,,86.5,67.2,91.4,78.9,Level 1+,NOT APPLICABLE,2021-22,Charter,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.900191,-87.662628,60642.0,Unknown,Unknown,2021.0,78.58220211161388,15.686274509803921,20.060331825037707,15.233785822021115,80.24132730015083,1.3574660633484164,1.809954751131222,0
610225,WHISTLER,John Whistler Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",268,188,52,1,237,2,1,0,0,0,0.0,4,0.0,24.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 13,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.683907,-87.655384,60643.0,Unknown,Unknown,2021.0,70.1492537313433,19.402985074626866,0.3731343283582089,88.43283582089553,0.7462686567164178,0.3731343283582089,0.0,1
400162,INTRINSIC HS,Intrinsic Charter School,HS,True,True,False,False,"7,8,9,10,11,12",7-12,990,854,186,248,35,916,33,2,1,0,0.0,3,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,77,Blue,Milwaukee District North (MD-N),,,80.1,67.2,87.1,78.9,Level 1,NOT APPLICABLE,2021-22,Charter,True,False,False,True,2013-07-01T00:00:00.000,Unknown,41.938988,-87.741129,60641.0,Unknown,Unknown,2021.0,86.26262626262627,18.787878787878785,25.050505050505052,3.535353535353535,92.52525252525253,3.3333333333333335,0.20202020202020202,0
610106,PICCOLO,Brian Piccolo Elementary Specialty School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",565,479,86,235,218,341,4,0,1,0,0.0,1,0.0,0.0,True,True,Unknown,Unknown,Unknown,Unknown,70,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 2+,GOOD STANDING,2021-22,Network 5,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.90014,-87.731261,60651.0,Unknown,Unknown,2021.0,84.77876106194691,15.221238938053098,41.5929203539823,38.58407079646018,60.35398230088496,0.7079646017699115,0.0,1
610284,NEW FIELD,New Field Elementary School,ES,False,False,True,True,"PK,K,1,2,3,4","PK,K-4",515,327,84,202,159,215,65,32,1,0,0.0,39,2.0,2.0,True,Unknown,True,Unknown,Unknown,Unknown,"22, 96",Red,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 2,True,False,True,False,2004-09-01T00:00:00.000,Unknown,42.007703,-87.673168,60626.0,Unknown,Unknown,2021.0,63.49514563106796,16.310679611650485,39.22330097087379,30.87378640776699,41.74757281553398,12.62135922330097,6.213592233009709,1
610006,HURLEY,Edward N Hurley Elementary School,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",711,559,100,341,6,695,3,0,6,0,0.0,0,0.0,1.0,True,True,Unknown,Unknown,Unknown,Unknown,"53A, 67",Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,Network 10,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.766785,-87.719541,60629.0,Unknown,Unknown,2021.0,78.62165963431787,14.064697609001406,47.9606188466948,0.8438818565400843,97.74964838255977,0.42194092827004215,0.0,1
609975,HAY,John Hay Elementary Community Academy,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",265,234,32,23,216,45,1,2,0,0,0.0,1,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"57, 70",Green,Unknown,,,59.75,67.2,81.1,78.9,Level 2,INTENSIVE SUPPORT,2021-22,Network 3,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.899171,-87.755813,60651.0,Unknown,Unknown,2021.0,88.30188679245283,12.075471698113208,8.679245283018867,81.50943396226415,16.9811320754717,0.37735849056603776,0.7547169811320755,1
610148,CHAVEZ,Cesar E Chavez Multicultural Academic Center ES,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",821,697,87,346,13,802,2,1,3,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"9, 44, 47",Orange,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,ISP,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.807143,-87.666037,60609.0,Unknown,Unknown,2021.0,84.8964677222899,10.596833130328868,42.14372716199756,1.5834348355663823,97.6857490864799,0.24360535931790497,0.12180267965895249,1
400036,CHICAGO VIRTUAL,Chicago Virtual Charter School,HS,True,True,True,False,"K,1,2,3,4,5,6,7,8,9,10,11,12",K-12,3,0,0,0,3,0,0,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"8, 20, 126","Blue, Green","BNSF Railway (BNSF), Heritage Corridor (HC), Metra Electric District (ME), Milwaukee District North (MD-N), Milwaukee District West (MD-W), North Central Service (NCS), Rock Island District (RI), SouthWest Service (SWS), Union Pacific North (UP-N), Union Pacific Northwest (UP-NW), Union Pacific West (UP-W)",,,50.0,67.2,70.4,78.9,Level 2,NOT APPLICABLE,2021-22,Charter,False,False,False,False,2006-09-01T00:00:00.000,2020-06-30T00:00:00.000,41.88055,-87.649772,60607.0,Unknown,Unknown,2021.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1
610257,MORTON,Morton School of Excellence,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",183,143,33,5,145,25,13,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"52, 94",Green,Union Pacific West (UP-W),,,59.75,67.2,81.1,78.9,Level 2,PROVISIONAL SUPPORT,2021-22,Network 5,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.889178,-87.705108,60612.0,Unknown,Unknown,2021.0,78.14207650273224,18.0327868852459,2.73224043715847,79.23497267759562,13.661202185792352,7.103825136612022,0.0,1
610034,LAWNDALE,Lawndale Elementary Community Academy,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",216,182,32,1,208,6,2,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"12, 82","Blue, Green",Unknown,,,59.75,67.2,81.1,78.9,Level 2,INTENSIVE SUPPORT,2021-22,Network 5,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.86296,-87.712957,60623.0,Unknown,Unknown,2021.0,84.25925925925925,14.814814814814813,0.4629629629629629,96.29629629629629,2.7777777777777777,0.9259259259259258,0.0,1
610544,AZUELA,Mariano Azuela Elementary School,ES,False,True,True,False,"K,1,2,3,4,5,6,7,8",K-8,708,532,93,281,8,686,7,1,4,0,0.0,2,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 1,GOOD STANDING,2021-22,ISP,True,False,True,False,2010-07-01T00:00:00.000,Unknown,41.771079,-87.73992,60629.0,Unknown,Unknown,2021.0,75.14124293785311,13.135593220338984,39.68926553672316,1.1299435028248588,96.89265536723164,0.9887005649717515,0.14124293785310735,1
610167,SEWARD,William H Seward Communication Arts Academy ES,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",452,390,67,217,8,436,4,0,3,0,0.0,1,0.0,0.0,True,True,Unknown,Unknown,Unknown,Unknown,"9, 47",Unknown,Unknown,,,59.75,67.2,81.1,78.9,Level 2+,GOOD STANDING,2021-22,Network 8,True,False,True,False,2004-09-01T00:00:00.000,Unknown,41.810333,-87.668772,60609.0,Unknown,Unknown,2021.0,86.28318584070797,14.823008849557523,48.008849557522126,1.7699115044247788,96.46017699115043,0.8849557522123894,0.0,1
610308,RUDOLPH,Wilma Rudolph Elementary Learning Center,ES,False,True,True,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",99,67,89,29,50,41,4,3,0,0,0.0,1,0.0,0.0,True,Unknown,True,True,Unknown,Unknown,"9, 20","Green, Pink",Unknown,,,59.75,67.2,81.1,78.9,Inability to Rate,GOOD STANDING,2021-22,Network 6,False,False,False,False,2004-09-01T00:00:00.000,Unknown,41.883568,-87.669477,60612.0,Unknown,Unknown,2021.0,67.67676767676768,89.8989898989899,29.292929292929294,50.505050505050505,41.41414141414141,4.040404040404041,3.0303030303030303,1
