school_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific_islander,student_count_multi,student_count_hawaiian_pacific_islander,student_count_ethnicity_not_available,title_1_eligible,preschool_inclusive,preschool_instructional,significantly_modified,hard_of_hearing,visual_impairments,transportation_bus,transportation_el,transportation_metra,average_act_school,mean_act,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,overall_rating,rating_status,school_year,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,closed_for_enrollment_date,school_latitude,school_longitude,zip,multisensory,transition,year_start,pct_low_income,pct_special_ed,pct_english_learners,pct_black,pct_hispanic,pct_white,pct_asian,high_risk
400115,CATALYST - MARIA,Catalyst - Maria Charter School,ES,True,True,True,False,"K,1,2,3,4,5,6,7,8,9,10,11,12",K-12,1064,1031,160,228,470,572,15,1,0,0,0.0,5,0.0,1.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"52A, 67, 94",Unknown,Unknown,,,68.5,67.2,77.4,78.9,Level 1,NOT APPLICABLE,2018-19,Charter,True,False,False,True,2012-07-01T00:00:00.000,Unknown,41.770992,-87.693075,60629.0,Unknown,Unknown,2018.0,96.8984962406015,15.037593984962406,21.428571428571427,44.17293233082707,53.75939849624061,1.4097744360902256,0.093984962406015,1
400036,CHICAGO VIRTUAL,Chicago Virtual Charter School,HS,True,True,True,False,"K,1,2,3,4,5,6,7,8,9,10,11,12",K-12,496,348,62,31,293,102,49,36,2,0,0.0,12,2.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"8, 20, 126","Blue, Green","BNSF Railway (BNSF), Heritage Corridor (HC), Metra Electric District (ME), Milwaukee District North (MD-N), Milwaukee District West (MD-W), North Central Service (NCS), Rock Island District (RI), SouthWest Service (SWS), Union Pacific North (UP-N), Union Pacific Northwest (UP-NW), Union Pacific West (UP-W)",,,50.0,67.2,70.4,78.9,Level 2,NOT APPLICABLE,2018-19,Charter,True,False,False,True,2006-09-01T00:00:00.000,Unknown,41.88055,-87.649772,60607.0,Unknown,Unknown,2018.0,70.16129032258065,12.5,6.25,59.07258064516129,20.56451612903226,9.879032258064516,7.258064516129033,1
610323,BOWEN HS,Bowen High School,HS,True,False,False,False,"9,10,11,12",9-12,243,222,76,22,198,39,2,0,0,0,0.0,2,2.0,0.0,True,Unknown,Unknown,True,Unknown,Unknown,"30, 87, 95E",Unknown,Metra Electric District (ME),,,45.5,67.2,57.1,78.9,Level 2,INTENSIVE SUPPORT,2018-19,Network 17,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.734627,-87.55755,60617.0,Unknown,Unknown,2018.0,91.35802469135804,31.27572016460905,9.053497942386832,81.48148148148148,16.049382716049383,0.823045267489712,0.0,1
400013,ASPIRA - EARLY COLLEGE HS,ASPIRA Charter School - Early College High School,HS,True,False,False,False,"9,10,11,12",9-12,329,308,87,119,7,313,4,3,0,0,0.0,2,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"53, 77, 56",Blue,Unknown,,,59.0,67.2,69.8,78.9,Level 2+,NOT APPLICABLE,2018-19,Charter,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.937298,-87.727096,60618.0,Unknown,Unknown,2018.0,93.61702127659576,26.44376899696049,36.17021276595745,2.127659574468085,95.13677811550151,1.21580547112462,0.911854103343465,1
609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,True,False,False,False,"9,10,11,12",9-12,705,658,162,248,128,539,29,3,4,0,0.0,2,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"54, 77, 85, 152",Blue,Unknown,,,58.1,67.2,66.2,78.9,Level 2,INTENSIVE SUPPORT,2018-19,Network 14,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.939797,-87.754167,60641.0,Unknown,Unknown,2018.0,93.33333333333331,22.97872340425532,35.177304964539005,18.156028368794328,76.45390070921985,4.113475177304964,0.425531914893617,1
610557,PATHWAYS - ASHBURN HS,Pathways in Education- Ashburn,HS,True,False,False,False,"9,10,11,12",9-12,279,242,42,30,91,161,23,0,2,0,0.0,1,1.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,19.2,67.2,10.0,78.9,Level 2+,NOT APPLICABLE,2018-19,Options,False,False,False,False,2011-07-01T00:00:00.000,Unknown,41.735239,-87.70406,60652.0,Unknown,Unknown,2018.0,86.73835125448028,15.053763440860216,10.75268817204301,32.61648745519714,57.70609318996416,8.24372759856631,0.0,1
609745,SOUTHSIDE HS,Southside Occupational Academy High School,HS,True,False,False,False,"11,12",11-12,313,282,313,50,207,87,18,1,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,True,Unknown,Unknown,Unknown,Unknown,Unknown,,,0.0,67.2,81.1,78.9,Inability to Rate,GOOD STANDING,2018-19,ISP,False,False,False,False,2004-09-01T00:00:00.000,Unknown,41.759852,-87.675947,60636.0,Unknown,Unknown,2018.0,90.09584664536742,100.0,15.974440894568689,66.13418530351439,27.79552715654952,5.7507987220447285,0.3194888178913738,1
609732,STEINMETZ HS,Charles P Steinmetz College Preparatory HS,HS,True,False,False,False,"9,10,11,12",9-12,1224,1070,231,279,204,877,85,32,9,0,0.0,13,3.0,1.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"76, 77, 86",Unknown,Unknown,,,63.2,67.2,74.4,78.9,Level 2,PROVISIONAL SUPPORT,2018-19,Network 14,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.935634,-87.783515,60634.0,Unknown,Unknown,2018.0,87.41830065359477,18.87254901960784,22.794117647058822,16.666666666666664,71.65032679738562,6.944444444444445,2.6143790849673203,1
400052,NOBLE - COMER,Noble - Gary Comer College Prep,HS,True,True,True,False,"6,7,8,9,10,11,12",6-12,1141,905,190,13,1106,24,1,1,1,0,0.0,3,0.0,5.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"4, 30, 71",Unknown,Unknown,,,86.4,67.2,85.0,78.9,Level 1,NOT APPLICABLE,2018-19,Charter,True,False,False,True,2008-07-01T00:00:00.000,Unknown,41.764083,-87.601974,60619.0,Unknown,Unknown,2018.0,79.31638913234005,16.65205959684487,1.1393514460999123,96.93251533742333,2.1034180543383,0.0876424189307625,0.0876424189307625,0
609678,JONES HS,William Jones College Preparatory High School,HS,True,False,False,False,"9,10,11,12",9-12,1958,686,100,21,227,550,725,275,2,0,2.0,71,16.0,90.0,False,Unknown,Unknown,True,Unknown,Unknown,"2, 6, 10, 29, 62, 144, 146","Blue, Brown, Pink, Red",Metra Electric District (ME),,,86.4,67.2,96.3,78.9,Level 1+,GOOD STANDING,2018-19,ISP,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.873066,-87.627675,60605.0,Unknown,Unknown,2018.0,35.035750766087844,5.107252298263535,1.0725229826353422,11.593462717058223,28.08988764044944,37.02757916241063,14.04494382022472,0
